4.880000 -1.557187134624249e-01
4.900000 -1.559880883677387e-01
4.920000 -1.560936329950239e-01
4.940000 -1.560499457747585e-01
4.960000 -1.558113017209680e-01
4.980000 -1.552901133164534e-01
5.000000 -1.543882290551562e-01
5.020000 -1.530287257405666e-01
5.040000 -1.511871489332104e-01
5.060000 -1.489084052741697e-01
5.080000 -1.462872326477661e-01
5.100000 -1.434343222202788e-01
5.120000 -1.404418886277397e-01
5.140000 -1.373498060872133e-01
5.160000 -1.341264585186611e-01
5.180000 -1.306869406167501e-01
5.200000 -1.269259729332467e-01
5.220000 -1.227513828828942e-01
5.240000 -1.181170632363939e-01
5.260000 -1.130423452780702e-01
5.280000 -1.075968861123531e-01
5.300000 -1.018719706349435e-01
5.320000 -9.595129099108345e-02
5.340000 -8.988222041257857e-02
5.360000 -8.365994090239545e-02
5.380000 -7.724419991695025e-02
5.400000 -7.058892089597199e-02
5.420000 -6.367230817111914e-02
5.440000 -5.652645729443678e-02
5.460000 -4.925410628267528e-02
5.480000 -4.201274457110381e-02
5.500000 -3.498586288318496e-02
5.520000 -2.835370852009046e-02
5.540000 -2.226435644670438e-02
5.560000 -1.681299108630394e-02
5.580000 -1.204203068342212e-02
5.600000 -7.949462375387897e-03
5.620000 -4.497493060354083e-03
5.640000 -1.621212843608643e-03
5.660000 7.624144807439690e-04
5.680000 2.744730781392947e-03
5.700000 4.415235906061230e-03
5.720000 5.851427419462149e-03
5.740000 7.108775875964168e-03
5.760000 8.214223994666260e-03
5.780000 9.168631125208045e-03
5.800000 9.952741615990534e-03
5.820000 1.053328871710503e-02
5.840000 1.086914013221861e-02
5.860000 1.091852644333125e-02
5.880000 1.064901836666876e-02
5.900000 1.004858688144735e-02
5.920000 9.136705007594781e-03
5.940000 7.975117183194531e-03
5.960000 6.669966234725942e-03
5.980000 5.351981929017520e-03
6.000000 4.148027117996260e-03
6.020000 3.152311483159859e-03
6.040000 2.398154560814428e-03
6.060000 1.844030067214102e-03
6.080000 1.395862754221021e-03
6.100000 9.436065648673436e-04
6.120000 3.983720696827236e-04
6.140000 -2.710966135262426e-04
6.160000 -1.018858330145088e-03
6.180000 -1.745145491390072e-03
6.200000 -2.336648107195420e-03
6.220000 -2.707448335648606e-03
6.240000 -2.839239209602809e-03
6.260000 -2.802931969896121e-03
6.280000 -2.733019092264620e-03
6.300000 -2.783325920862033e-03
6.320000 -3.082046478956589e-03
6.340000 -3.687490703254218e-03
6.360000 -4.562328692507289e-03
6.380000 -5.594788915463699e-03
6.400000 -6.638353433101624e-03
6.420000 -7.552164544490674e-03
6.440000 -8.240885935200204e-03
6.460000 -8.680380891934354e-03
6.480000 -8.907387685280972e-03
6.500000 -8.995012018687099e-03
6.520000 -9.027673979981648e-03
6.540000 -9.076332482558260e-03
6.560000 -9.180924437721966e-03
6.580000 -9.351118244605798e-03
6.600000 -9.574282011251300e-03
6.620000 -9.823729265349194e-03
6.640000 -1.006691508575154e-02
6.660000 -1.027234317404221e-02
6.680000 -1.041320069702476e-02
6.700000 -1.046970406926857e-02
6.720000 -1.043139515642653e-02
6.740000 -1.029938382152878e-02
6.760000 -1.008719538865534e-02
6.780000 -9.818076743032063e-03
6.800000 -9.520907348505369e-03
6.820000 -9.226056607993166e-03
6.840000 -8.961274267677882e-03
6.860000 -8.748439958495438e-03
6.880000 -8.602493624606253e-03
6.900000 -8.531225089162176e-03
6.920000 -8.535096663815571e-03
6.940000 -8.607072392936040e-03
6.960000 -8.732619800224838e-03
6.980000 -8.890149526031271e-03
7.000000 -9.051627467066833e-03
7.020000 -9.183193550826932e-03
7.040000 -9.245844034893869e-03
7.060000 -9.197765453151603e-03
7.080000 -9.000861204161364e-03
7.100000 -8.628929786449076e-03
7.120000 -8.075906558674016e-03
7.140000 -7.363906853024784e-03
7.160000 -6.546104272525081e-03
7.180000 -5.696498301341256e-03
7.200000 -4.894517098999632e-03
7.220000 -4.209421647831104e-03
7.240000 -3.684922114838210e-03
7.260000 -3.329311788545836e-03
7.280000 -3.119607167733600e-03
7.300000 -3.011205625151927e-03
7.320000 -2.947755285660607e-03
7.340000 -2.870976103945482e-03
7.360000 -2.729212131267120e-03
7.380000 -2.482762954367558e-03
7.400000 -2.107946323409018e-03
7.420000 -1.601111979490762e-03
7.440000 -9.825307645486606e-04
7.460000 -2.970410732050097e-04
7.480000 3.935360581233307e-04
7.500000 1.021224520166598e-03
7.520000 1.522845417361068e-03
7.540000 1.850865893948562e-03
7.560000 1.981557988130231e-03
7.580000 1.916329095896571e-03
7.600000 1.680362462911693e-03
7.620000 1.321154215938140e-03
7.640000 9.069220872566865e-04
7.660000 5.216781569557298e-04
7.680000 2.518333328895896e-04
7.700000 1.694658485063489e-04
7.720000 3.154614536706812e-04
7.740000 6.830128068495479e-04
7.760000 1.210458102732617e-03
7.780000 1.797826989802529e-03
7.800000 2.332725723339996e-03
7.820000 2.716581519791795e-03
7.840000 2.890494700317169e-03
7.860000 2.850893352973029e-03
7.880000 2.639302080674381e-03
7.900000 2.321913267793415e-03
7.920000 1.968766135936990e-03
7.940000 1.633190848109175e-03
7.960000 1.338143870884627e-03
7.980000 1.080036529994306e-03
8.000000 8.394548239221541e-04
8.020000 5.921442858867868e-04
8.040000 3.198576476141293e-04
8.060000 1.763534967259506e-05
8.080000 -3.079690299941613e-04
8.100000 -6.442305009719325e-04
8.120000 -9.777315834897688e-04
8.140000 -1.299755658319777e-03
8.160000 -1.609455413112674e-03
8.180000 -1.911373456608658e-03
8.200000 -2.210738029283996e-03
8.220000 -2.508673140783612e-03
8.240000 -2.797518885416689e-03
8.260000 -3.059016387291068e-03
8.280000 -3.269764497607687e-03
8.300000 -3.409541121593872e-03
8.320000 -3.469734723499627e-03
8.340000 -3.461585834186977e-03
8.360000 -3.419488626137763e-03
8.380000 -3.391752659600573e-03
8.400000 -3.426424696156060e-03
8.420000 -3.556920514875289e-03
8.440000 -3.787919309820430e-03
8.460000 -4.088085202446870e-03
8.480000 -4.400119122601338e-03
8.500000 -4.657637804421553e-03
8.520000 -4.802315363578225e-03
8.540000 -4.800780347933547e-03
8.560000 -4.655155097027758e-03
8.580000 -4.397456347052346e-03
8.600000 -4.077638144651202e-03
8.620000 -3.751390234138283e-03
8.640000 -3.468047405751699e-03
8.660000 -3.261383830855854e-03
8.680000 -3.147730825550183e-03
8.700000 -3.126979601225967e-03
8.720000 -3.183694976159614e-03
8.740000 -3.288290630892741e-03
8.760000 -3.399804502069113e-03
8.780000 -3.472736066200552e-03
8.800000 -3.465483761889726e-03
8.820000 -3.348843955839744e-03
8.840000 -3.114357212160127e-03
8.860000 -2.778684447378501e-03
8.880000 -2.377905103012888e-03
8.900000 -1.957845203849670e-03
8.920000 -1.564252719517899e-03
8.940000 -1.233082730263505e-03
8.960000 -9.836375019201156e-04
8.980000 -8.189536380714342e-04
9.000000 -7.290441414102911e-04
9.020000 -6.942502792975753e-04
9.040000 -6.886075865969636e-04
9.060000 -6.835794376804043e-04
9.080000 -6.527236786362973e-04
9.100000 -5.767268286484358e-04
9.120000 -4.484524186507458e-04
9.140000 -2.778523994143037e-04
9.160000 -9.331835487347448e-05
9.180000 6.600470201794367e-05
9.200000 1.614647281915139e-04
9.220000 1.662859799366863e-04
9.240000 7.673668696581003e-05
9.260000 -8.231031411627443e-05
9.280000 -2.660502032388310e-04
9.300000 -4.240258408873465e-04
9.320000 -5.146230875331671e-04
9.340000 -5.193238981604565e-04
9.360000 -4.506615693233339e-04
9.380000 -3.441891426256303e-04
9.400000 -2.441499607307124e-04
9.420000 -1.889059984686137e-04
9.440000 -1.966093449461570e-04
9.460000 -2.571956117349857e-04
9.480000 -3.404253072575080e-04
9.500000 -4.102471372508657e-04
9.520000 -4.394044562339075e-04
9.540000 -4.237605858633773e-04
9.560000 -3.893146724096140e-04
9.580000 -3.806627589200611e-04
9.600000 -4.421493965021452e-04
9.620000 -5.987381224953614e-04
9.640000 -8.372651929156399e-04
9.660000 -1.097657925979194e-03
9.680000 -1.289447827597613e-03
9.700000 -1.318248327952633e-03
9.720000 -1.112615772343205e-03
9.740000 -6.505279219487434e-04
9.760000 2.408228758715430e-05
9.780000 8.100373331058687e-04
9.800000 1.567570433062643e-03
9.820000 2.137363366739307e-03
9.840000 2.360019287813131e-03
9.860000 2.106845391185117e-03
9.880000 1.339345207313339e-03
9.900000 1.800207498059450e-04
9.920000 -1.016390342629687e-03
9.940000 -1.601491801570098e-03
9.960000 -8.269732949027401e-04
9.980000 1.313911943198398e-03
10.000000 2.989701911648170e-03
10.020000 -5.757334955071495e-04
